,Customer Name,Ratio Match,Ratio Score,Partial Ratio Match,Partial Score,Token Sort Match,Token Sort Score,Token Set Match,Token Set Score
8127,MUAYYAD BARAKAT,,,,,,,,
8128,ABDUL WAHID QUADRI,,,,,,,,
8129,SAFWAN AKHTER,,,,,,,,
8130,NOLAN WHITE,,,,,,,,
8131,ANTHONY BROWN,,,,,,,,
8132,HENRY THOMAS,,,,,,,,
8133,JEDEDIAH BROWN,,,,,,,,
8134,FALAH DAJANI,,,,,,,,
8135,VERNEN ROBINSON,,,,,,,,
8136,CHIP SMITH,,,,,,,,
8137,MAAZ DIA,,,,,,,,
8138,FIRAS MUSSA,,,,,"MUSA, FIRAS ",95,"MUSA, FIRAS ",95
8139,NA'EEMAH HABIB,,,,,,,,
8140,QUTB MALAK,,,,,,,,
8141,ISKANDAR KHALIL,,,,,,,,
8142,DECK TAYLOR,,,,,,,,
8143,ATTIQ AGHA,,,,,,,,
8144,PENNSYLVANIA LUMBERMENS MUTUAL,,,,,,,,
8145,THORNIE WILLIAMS,,,,,,,,
8146,ABDUL KARIM GHAZI,,,,,,,,
8147,ARON SMITH,,,,,,,,
8148,HAKIMAH AKBARI,,,,,,,,
8149,SAAFIR SHAKER,,,,,,,,
8150,NORTHEAST INVESTORS TITLE INS CO,,,,,,,,
8151,KEVAN SMITH,,,,,,,,
8152,CENTENNIAL INSURANCE CO,,,,,,,,
8153,MENNONITE MUTUAL AID ASSOC,,,,,,,,
8154,NAJIB JAFARI,,,,,,,,
8155,SAFWAN TABET,,,,,,,,
8156,HAZEL WATT,,,,,,,,
8157,ABDUL-MAJID GABER,,,,,,,,
8158,THE VERY BIG CORPORATION OF AMERICA ,,,,,,,,
8159,THAMAN HUSAIN,,,,,,,,
8160,IMTIAZ AMARA,,,MARA ,100,,,,
8161,MO'TASIM MALEK,,,,,,,,
8162,WAKALAT DIA,,,,,,,,
8163,SAD AYDIN,,,,,,,,
8164,RAEES TAHERI,,,,,,,,
8165,JESSELYN TURNER,,,,,,,,
8166,"COMPANIA FENIX INTERNACIONAL, S.A.",,,NIA INTERNATIONAL ,88,,,,
8167,BATINAH KARIMI,,,,,,,,
8168,WESTERN UNITED INSURANCE CO,,,,,,,,
8169,STATE FARM LIFE INS CO,,,,,,,,
8170,ABDUR-RAHMAN MIRZA,,,,,,,,
8171,INDIANA LUMBERMENS MUTUAL INS CO,,,,,,,,
8172,ZACK BENNETT,,,,,,,,
8173,MOHSIN MURAD,,,,,,,,
8174,WITTIE HARRISON,,,,,,,,
8175,AMR ALY,,,"ARMANAZI, AMR; AL-ARMANAZI, AMR MUHAMMAD NAJIB; ARMANAZI, AMR NAJIB; ",86,,,,
8176,MUSTATAB HAMID,,,"HAMID, MUSTAFA; HAMID, MUSTAFA MUHAMMAD 'ATIYA; ATIYA, MUSTAFA; AL-MISRI, ABU WALID; AL-MASRI, ABU AL-WALID;  AL-WALID, ABU; AL-MAKKI, HASHIM.",86,,,,
8177,HILLEL PATERSON,,,,,,,,
8178,BARIRAH MINA,,,,,,,,
8179,FAKHR AL DIN BILAL,,,,,,,,
8180,AIJAZ FARAG,,,,,,,,
8181,INGRIM WILSON,,,,,,,,
8182,QAIS GULER,,,,,,,,
8183,HURRAH TOURE,,,,,,,,
8184,YVON RITCHIE,,,,,,,,
8185,KERBY WRIGHT,,,,,,,,
8186,SHAHZOR SAAH,,,,,,,,
8187,ADDISON WATSON,,,,,,,,
8188,JOSHUA WILLIAMS,,,,,,,,
8189,SAHIL SAEED,,,,,,,,
8190,SEEMA TAMER,,,,,,,,
8191,FAIQ KHALIL,,,,,,,,
8192,TAYBAH DAJANI,,,,,,,,
8193,HENRY JOHNSON,,,,,,,,
8194,"LONG TERM CARE GROUP, INC.",,,,,,,,
8195,WAJAHAT MAHDI,,,,,,,,
8196,VASSILY SMITH,,,,,,,,
8197,AYMAAN HALABY,,,,,,,,
8198,TAFIDA JAMIL,,,,,,,,
8199,MEIR SMITH,,,,,,,,
8200,SAQIB SABA,,,,,,,,
8201,MASON RODRIGUEZ,,,"FELIX FELIX, VICTOR MANUEL; CASTRO RODRIGUEZ, RAUL; ",87,,,,
8202,FAHYIM SHAHID,,,,,,,,
8203,MUTAZAH ABOOD,,,,,,,,
8204,MAHJUB SADRI,,,,,,,,
8205,R&Q REINSURANCE COMPANY,,,,,,,,
8206,DARE SMITH,,,,,,,,
8207,MAWADDAH IDRIS,,,,,,,,
8208,GUSTAVE SMITH,,,,,,,,
8209,SABUR SABIR,,,,,,,,
8210,GHANIYAH FARAJ,,,,,,,,
8211,GWYN WILLIAMS,,,,,,,,
8212,SAHM GHAZI,,,,,,,,
8213,DALENNA TAYLOR,,,,,,,,
8214,SHIHAB MOHAMMED,,,"AZAM, AMIR; SHEIKH MOHAMMED, AMIR AZAM; ",87,,,,
8215,LOCK JAMES,,,"MCLINTOCK, JAMES ALEXANDER; MCLINTOK, JAMES ALEXANDER; AL RASHIDI, YAQOOB MANSOOR; AL-RASHIDI, YAQUB MANSOOR; UR RASHIDI, YAQOOB MANSOOR; AL-RASHIDI, MOHAMMAD YAQUB; MCLINTOCK, YAQUB; MACCLINTOCK, YAKOOB;  MANSOOR, YAQUB; YAQOOB, MUHAMMAD; YAQUB, MUHAMMAD QARI MAULANA; MOHAMMED, YAQUB; YACUB, QARI; YAQOOB, QARI; YACOUB, QARI; YAQUB, QARI; YAKUB, QARI; AL SCOTLANDI, QARI; AL-SKOTLANDI, ABU ABDULLAH",90,,,,
8216,JASON WILLIAMS,,,,,,,,
8217,PHOENIX INSURANCE COMPANY,,,,,,,,
8218,BILLIE SMITH,,,,,,,,
8219,NAJLA FAHMY,,,,,,,,
8220,JOSH TAYLOR,,,,,,,,
8221,THURAYYA GREISS,,,,,,,,
8222,SHARIF SALMAN,,,,,"SALMAN, SHADI ",88,"SALMAN, SHADI ",88
8223,MARDHIAH SHAHIDI,,,,,,,,
8224,WAHB HARROUN,,,,,,,,
8225,MIRELLA MACKAY,,,,,,,,
8226,MUSLIH CAN,,,,,,,,
8227,KETTI GREGORY,,,,,,,,
8228,ISTABRAQ MANNAN,,,,,,,,
8229,ABDUS-SAMAD HAI,,,"BA'ASYIR, ABU BAKAR; BAASYIR, ABU BAKAR; BASHIR, ABU BAKAR;  ABDUS SAMAD; ABDUS SOMAD.",87,,,"BA'ASYIR, ABU BAKAR; BAASYIR, ABU BAKAR; BASHIR, ABU BAKAR;  ABDUS SAMAD; ABDUS SOMAD.",85
8230,SAQIB SAFAR,,,,,,,,
8231,EVANSTON INSURANCE CO,,,,,,,,
8232,ISHRAT ZAHRA,,,,,,,,
8233,ABDUL RAUF SINAI,,,,,,,,
8234,DEL PATERSON,,,,,,,,
8235,ADDVANCED PETROLEUM COMPANY,,,,,,,,
8236,JAMES MACLEOD,,,,,,,,
8237,SAMIRAH MOLLA,,,,,,,,
8238,STANFORD SMITH,,,,,,,,
8239,HADIL MAHFOUZ,,,,,,,,
8240,JESSENIA SHAREEF,,,,,,,,
8241,WHITNEY JONES,,,,,,,,
8242,FARIQ HOSSEINI,,,,,,,,
8243,ATTIQ MALEK,,,,,,,,
8244,MARIJN WILLIAMS,,,,,,,,
8245,HAJNA KASSEM,,,,,,,,
8246,ADLER SMITH,,,,,,,,
8247,ZAFIR MOLLA,,,,,,,,
8248,INNESS SMITH,,,,,,,,
8249,MUNIF AMIRI,,,,,,,,
8250,FAREED NAGI,,,,,,,,
8251,HOMESITE INSURANCE COMPANY,,,MELLAT INSURANCE COMPANY ,88,,,,
8252,MUSLIH RAHMAN,,,,,,,,
8253,MAJID KAMARA,,,MARA ,100,,,,
8254,MUEEZ BASA,,,,,,,,
8255,WILTON REASSURANCE LIFE CO OF NY,,,,,,,,
8256,ARYISHA ABDELLA,,,,,,,,
8257,BADA BING ,,,,,,,,
8258,NEGOCIOS INTERNACIONALES DEL ESUADOR NIDEGROUP S.A.,NEGOCIOS INTERNACIONALES DEL ECUADOR NIDEGROUP S.A. ,98,NEGOCIOS INTERNACIONALES DEL ECUADOR NIDEGROUP S.A. ,98,NEGOCIOS INTERNACIONALES DEL ECUADOR NIDEGROUP S.A. ,98,NEGOCIOS INTERNACIONALES DEL ECUADOR NIDEGROUP S.A. ,98
8259,SAFI ABOOD,,,,,,,,
8260,ASIF HARES,,,,,,,,
8261,RAMI RABBANI,,,ABBA ,100,,,,
8262,FARRUKH SALIM,,,,,,,,
8263,ALIM SHAH,,,,,,,,
8264,FRANSISCO POTTER,,,,,,,,
8265,SULAYK ARAFAT,,,,,,,,
8266,STEVENA SMITH,,,,,,,,
8267,HENA BARI,,,,,,,,
8268,HALWANI FARAH,,,,,,,,
8269,UHBAN AKRAM,,,,,,,,
8270,MEL BROWN,,,,,,,,
8271,WAKALAT ABDULLA,,,,,,,,
8272,HILARIO MACLEOD,,,,,,,,
8273,GHANEM KAMEL,,,,,,,,
8274,MURABBI BAKSH,,,,,,,,
8275,KHADIM AHMED,,,,,,,,
8276,ABU GHUNAYM SQUAD OF THE HIZBALLAH BAYT AL-MAQDIS,,,PALESTINE ISLAMIC JIHAD - SHAQAQI FACTION; PIJ-SHAQAQI FACTION; ISLAMIC JIHAD IN PALESTINE; ISLAMIC JIHAD OF PALESTINE; ABU GHUNAYM SQUAD OF THE HIZBALLAH BAYT AL-MAQDIS; PIJ-SHALLAH FACTION; PALESTINIAN ISLAMIC JIHAD; AL-QUDS SQUADS; SAYARA AL-QUDS; AL-QUDS BRIGADES; AL-AWDAH BRIGADES; ,100,,,PALESTINE ISLAMIC JIHAD - SHAQAQI FACTION; PIJ-SHAQAQI FACTION; ISLAMIC JIHAD IN PALESTINE; ISLAMIC JIHAD OF PALESTINE; ABU GHUNAYM SQUAD OF THE HIZBALLAH BAYT AL-MAQDIS; PIJ-SHALLAH FACTION; PALESTINIAN ISLAMIC JIHAD; AL-QUDS SQUADS; SAYARA AL-QUDS; AL-QUDS BRIGADES; AL-AWDAH BRIGADES; ,100
8277,MONRO SMITH,,,,,,,,
8278,LINNEA WHITE,,,,,,,,
8279,AZLAN KARIMI,,,,,,,,
8280,SAMIT ABDOU,,,,,,,,
8281,MAJD MOURAD,,,OURA ,100,,,,
8282,AWWAB BASHA,,,,,,,,
8283,TIMOTHY MORRIS,,,,,,,,
8284,MUSTAFEED IRANI,,,,,,,,
8285,ABDUL QAHHAR MOHAMED,,,"JAFFAR 'ALI, 'ABD AL-RAHMAN MUHAMMAD; JAFFIR, 'ABD AL-RAHMAN MUHAMMAD; JAFIR 'ALI, 'ABD AL-RAHMAN MUHAMMAD; JAFFIR ALI, ABD AL-RAHMAN; JAFFER ALI, ABDUL RAHMAN MOHAMED; JAFFAR, ABDULRAHMAN MOHAMMAD;  ABU MUHAMMAD AL-KHAL; ALI AL-KHAL.",85,,,,
8286,MOUNIA IQBAL,,,,,,,,
8287,JALILAH SULTANA,,,,,,,,
8288,ARESHA ABDELRAHMAN,,,,,,,,
8289,MIHYAR IMAN,,,,,,,,
8290,MUNDHIR PIRANI,,,,,,,,
8291,KRISTOFORO WILLIAMS,,,,,,,,
8292,SHARIQ SHAER,,,,,,,,
8293,PRIME INSURANCE COMPANY,MELLAT INSURANCE COMPANY ,85,KOREA NATIONAL INSURANCE CORPORATION; KOREA NATIONAL INSURANCE COMPANY; KOREA FOREIGN INSURANCE COMPANY; ,87,MELLAT INSURANCE COMPANY ,85,IRAN INSURANCE COMPANY; BIMEH IRAN; ,85
8294,ROBERS PATERSON,,,,,,,,
8295,FARAFISA HASHIM,,,,,,,,
8296,BINYAMIN  SAADEH,,,,,,,,
8297,AMERICAN MEDICAL SECURITY LIFE INS CO,,,,,,,,
8298,ED SMITH,,,,,,,,
8299,SHAZFA DIN,,,,,,,,
8300,ABDUL-MAJEED SALAAM,,,,,,,,
8301,HARRISON LEWIS,,,,,,,,
8302,MARMADUKE WILSON,,,,,,,,
8303,GALLAGHER HERNANDEZ,,,,,,,,
8304,HARRIS WILLIAMS,,,,,,,,
8305,MUZZAMMIL SALAME,,,,,,,,
8306,ASSURED GUARANTY CORP.,,,,,,,,
8307,FAHAD USMAN,,,,,,,,
8308,ABDUL ALIYY HOSSAIN,,,,,,,,
8309,JAMES MOORE,,,,,,,,
8310,BABBIE SMITH,,,,,,,,
8311,NAFI YOUSUF,,,,,,,,
8312,YOKO ALLEN,,,,,,,,
8313,ABT'HI RAD,,,,,,,,
8314,AMERICAN SPECIALTY HEALTH INS CO,,,,,,,,
8315,KHAIRI KABER,,,,,,,,
8316,ABDUL MUZANNI ALI,,,,,,,,
8317,IZMA BINA,,,,,,,,
8318,FAKHRI SALIH,,,,,,,,
8319,YANK GREEN,,,,,,,,
8320,SIMAH JABER,,,,,,,,
8321,CEDRIC DAVIES,,,,,,,,
8322,BORDIE BARNES,,,,,,,,
8323,MANZAR MOHAMAD,,,,,,,,
8324,DUHA BATEN,,,,,,,,
8325,SHEFFIELD FORBES,,,,,,,,
8326,SIMAK SALA,,,,,,,,
8327,TYSON JONES,,,,,,,,
8328,QATADAH SAAH,,,,,,,,
8329,PERRINE DAVIES,,,PERARIN ,86,,,,
8330,REZA REHMAN,,,,,,,,
8331,ZINNEERAH HAMID,,,,,,,,
8332,BRENDAN TAYLOR,,,,,,,,
8333,SADEED HAMDAN,,,HAMD ,100,,,,
8334,BOY COLLINS,,,,,,,,
8335,SAFWAN NADERI,,,,,,,,
8336,HADI ASAD,,,"AL-HAMATI, MUHAMMAD; AL-AHDAL, MOHAMMAD HAMDI SADIQ; AL-MAKKI, ABU ASIM; ",89,,,,
8337,FARAZ MATTAR,,,,,,,,
8338,SAMAWAH SAHLI,,,,,,,,
8339,NIGHT WOLVUS,,,NIGHT WOLVES; MOLODEZHNAYA AVTONOMNAYA NEKOMMERCHESKAYA ORGANIZATSIYA NOCHNYE VOLKI; NOCHNIYE VOLKI; ,92,,,,
8340,HAWSHAB RAIS,,,,,,,,
8341,ALEX YOUNG,,,,,,,,
8342,SHARON KHAN,,,,,,,,
8343,MADGE PRICE,,,,,,,,
8344,DABBAH YASSIN,,,ABBA ,100,,,,
8345,RAEESAH SIDDIQUI,,,,,,,,
8346,PAUL DAVIES,,,,,,,,
8347,MUHAFIZ BINA,,,,,,,,
8348,SALLY WILLIAMS,,,,,,,,
8349,AWS SHARAF,,,,,,,,
8350,BERKLEY MACKAY,,,,,,,,
8351,SHAHNAWAZ DAWOOD,,,,,,,,
8352,AMAAR IMAM,,,,,,,,
8353,DAVID HUGHES,,,,,,,,
8354,ANITRA DAVIS,,,,,,,,
8355,ATHIR NASIR,,,,,,,,
8356,ACIG INSURANCE COMPANY,,,KOREA NATIONAL INSURANCE CORPORATION; KOREA NATIONAL INSURANCE COMPANY; KOREA FOREIGN INSURANCE COMPANY; ,91,,,IRAN INSURANCE COMPANY; BIMEH IRAN; ,87
8357,CHILTON SANCHEZ,,,,,,,,
8358,FARHAN GAD,,,,,,,,
8359,MUSHFIQ OTHMAN,,,,,,,,
8360,JARI FARMAN,,,,,,,,
8361,WAVERLY HUGHES,,,,,,,,
8362,SAWWAF ABU,,,,,,,,
8363,LEXCORP,,,"MELVALE CORPORATION DOO BEOGRAD; PREDUZECE ZA PROIZVODNJU, PROMET I USLUGE MELVALE CORPORATION DOO, BEOGRAD STARI GRAD; ",86,,,,
8364,AZAAN SHAHEED,,,,,,,,
8365,DALIYA ABU,,,,,,,,
8366,EMLEN DAVIES,,,,,,,,
8367,AMIN NADERI,,,,,,,,
8368,MUFTI ANSARI,,,SARIR ,89,,,,
8369,ZULAYM SHAHEED,,,,,,,,
8370,RAQUIB AZAD,,,,,,,,
8371,ABDUL FATAH QUDSIYAH,,,"QUDSIYAH, ABDUL FATAH; QUDSIYAH, ABD-AL-FATAH; QUDSIAH, ABDULFATAH; ",95,,,"QUDSIYAH, ABDUL FATAH; QUDSIYAH, ABD-AL-FATAH; QUDSIAH, ABDULFATAH; ",100
8372,ESTEBAN GARCIA,,,,,,,,
8373,"U.S. FIDELIS INSURANCE COMPANY RRG, INC.",,,,,,,,
8374,MORGEN DAVIES,,,,,,,,
8375,HEBA GHAZAL,,,,,,,,
8376,ZAMEER NADERI,,,,,,,,
8377,ABDUL WAALI HATEM,,,,,,,,
8378,ERMINIA JONES,,,,,,,,
8379,GILL PATERSON,,,,,,,,
8380,ABDUL GHAFFAR ABID,,,,,,,,
8381,ABDUR-RAUF FARAJ,,,,,,,,
8382,YUSHUA SYLLA,,,,,,,,
8383,NASEER YOUSIF,,,,,,,,
8384,ABDUL-MUGHNI SAMRA,,,,,,,,
8385,TAGGART TRANSCONTINENTAL,,,,,,,,
8386,RADIYAH POUR,,,OURA ,86,,,,
8387,THA'LABAH ABBAS,,,ABBA ,100,,,,
8388,NICKY ADAMS,,,,,,,,
8389,DAVID BROWN,,,,,,,,
8390,CARLOS ALBERTO NASSER ARANA,,,,,"NASSER ARANA, CARLOS ALBERTO ",100,"NASSER ARANA, CARLOS ALBERTO ",100
8391,FARHAH SADEK,,,,,,,,
8392,JAHFAR AYOOB,,,,,,,,
8393,THARWAH HASAN,,,,,,,,
8394,ABSI JABBOUR,,,OURA ,86,,,,
8395,ROYAL KUMUDRA HOTEL,,,,,,,,
8396,GHAZANFAR ZAKI,,,,,,,,
8397,ABDUL SALAM TOURE,,,,,,,,
8398,MUJAZZIZ HUDA,,,,,,,,
8399,SABEEH SAMI,,,,,,,,
8400,AHDIA GAD,,,,,,,,
8401,FEDERATED MUTUAL INS CO,,,,,,,,
8402,ILYAS HOSSAIN,,,,,,,,
8403,GHUMAYSA WALI,,,,,,,,
8404,AAMAAL HASHEMI,,,,,,,,
8405,TAYYIB REZA,,,,,,,,
8406,BASHAAR SYED,,,,,,,,
8407,MARKOS WILLIAMS,,,,,,,,
8408,ADARA WRIGHT,,,,,,,,
8409,SALIF SADER,,,,,,,,
8410,ARIJ SALEH,,,,,,,,
8411,GREGORY BROWN,,,,,,,,
8412,TAMMAM ABDI,,,,,,,,
8413,FAEEZAH MANSUR,,,,,,,,
8414,AFFAN SAMARA,,,MARA ,100,,,,
8415,NADIR ISLAM,,,,,,,,
8416,NADR DARWISH,,,,,,,,
8417,URSHIA USMAN,,,,,,,,
8418,BASIMAH ELAMIN,,,,,,,,
8419,ISHA SROUR,,,OURA ,86,,,,
8420,JUNE JONES,,,,,,,,
8421,BRICE JONES,,,,,,,,
8422,TAWSEEF KABA,,,,,,,,
8423,CORTY HILL,,,,,,,,
8424,ELWOOD SMITH,,,,,,,,
8425,ALEEMAH ABED,,,,,,,,
8426,SHAFQAT MOWAD,,,,,,,,
8427,SOPHIA SMITH,,,,,,,,
8428,FUJAI AKHTAR,,,,,,,,
8429,NAMYLA MAHDI,,,,,,,,
8430,SELBY DAVIS,,,,,,,,
8431,MELVIN MACKENZIE,,,,,,,,
8432,RIYASAT SALIH,,,,,,,,
8433,JULIE MARTIN,,,ARTIN ,100,,,,
8434,ABDUL MUQTADIR KANAN,,,,,,,,
8435,YUNUS DIAB,,,,,,,,
8436,KHUSHTAR FAHS,,,,,,,,
8437,KAYNE POWELL,,,,,,,,
8438,NETWORK 23 ,,,,,,,,
8439,ABBEY DAVIES,,,,,,,,
8440,KRISTOFER MASON,,,,,,,,
8441,MUKARRAM AKBARI,,,,,,,,
8442,FADI POUR,,,OURA ,86,,,,
8443,HUMAYUN RAAD,,,,,,,,
8444,HUDUN SHAH,,,,,,,,
8445,ANTHE SMITH,,,,,,,,
8446,ABDUL MUEED ISLAM,,,,,,,,
8447,SANJEEDAH IRANI,,,,,,,,
8448,SCOTTIE ANDERSON,,,,,,,,
8449,EZRI SMITH,,,,,,,,
8450,FINANCIAL ADVISORS ASSUR SELECT RRG,,,,,,,,
8451,MADIHA RIAZ,,,,,,,,
8452,QANI RADI,,,OAO 'URANIS-RADIOSISTEMY'; OJSC 'URANIS RADIO SYSTEMS'; URANIS-RADIOSISTEMY OAO; OJSC URANIS-RADIOSISTEMY; ,89,,,,
8453,ISABELITA BROWN,,,,,,,,
8454,FAIQ IQBAL,,,,,,,,
8455,KASEEM MOURAD,,,OURA ,100,,,,
8456,SAFUH SHARAF,,,,,,,,
8457,BARRAQ HOSEIN,,,,,,,,
8458,AMRA MAHMUD,,,,,,,,
8459,ASEED DIB,,,,,,,,
8460,MUSLIMAH MAHMUD,,,,,,,,
8461,ELIZABETH WILLIAMS,,,,,,,,
8462,HANI MOHAMMAD,,,"AL-SIBA'I, HANI MUHAMMAD YUSUF; YUSUF, HANI AL-SAYID AL-SIBAI; ",92,"HEJAZI, MOHAMMAD ",86,"MANSUR, MUHAMMAD YUSUF AHMAD; SHIHAB, SAMI HANI; MANSOUR, MOHAMMAD YOUSEF; MANSOUR, MOHAMMAD YOUSSEF; MANSUR, MOHAMMAD YUSUF AHMAD; MANSUR, MUHAMMAD YUSIF AHMAD; SHEHAB, SAMI; HALAWI, HANI;  SAMI, SALEM BASSEM; HILLAWI, JAMAL HANI; SHIHAB, MUHAMMAD YUSUF MANSUR SAMI.",100
8463,GHALI ODEH,,,,,,,,
8464,FREE EVANS,,,,,,,,
8465,ABDUL QAADIR KAZEMI,,,,,,,,
8466,HALSY WILKINSON,,,,,,,,
8467,USPLATE GLASS INSURANCE CO,,,,,,,,
8468,SHAMAL HODA,,,,,,,,
8469,FELIKS CLARKE,,,,,,,,
8470,ABDUL FATTAH RAAD,,,,,,,,
8471,HOSAAM GALLA,,,,,,,,
8472,BANKERS STANDARD INS CO,,,,,,,,
8473,ASADEL MAHFOUZ,,,,,,,,
8474,COS WILLIAMS,,,,,,,,
8475,RUKAYAT BASHIR,,,,,,,,
8476,MATIAS WHITE,,,,,,,,
8477,GHASAAN KASSEM,,,,,,,,
8478,TAHOOR KAMAL,,,,,,,,
8479,HUD POUR,,,OURA ,86,,,,
8480,BRYANA SMITH,,,,,,,,
8481,JUSTUS HARRIS,,,,,,,,
8482,ATHAR MAROUN,,,,,,,,
8483,FEDERATION WORLD AIRLINES (FWA) ,,,,,,,,
8484,SALIF SHEIKH,,,,,,,,
8485,MAJD REHMANN,,,,,,,,
8486,BERGDUFF''S DEPARTMENT STORE,,,,,,,,
8487,ODEY REID,,,,,,,,
8488,ABDUL MUHAYMIN MUSSA,,,,,,,,
8489,ARMANDO AGUIRRE CARDONA,,,,,"AGUIRRE CARDONA, ARMANDO ",100,"AGUIRRE CARDONA, ARMANDO ",100
8490,SAIF RAHAIM,,,,,,,,
8491,DARWISH AKRAM,,,,,,,,
8492,KATHRYN GREEN,,,,,,,,
8493,ABUL-HASSAN ZAHER,,,,,,,,
8494,HELEN-ELIZABETH JOHNSON,,,,,,,,
8495,LEODORA ROBERTS,,,,,,,,
8496,HALLY BROWN,,,,,,,,
8497,ROI TURNER,,,,,,,,
8498,SIRAJ AL DIN MANSOURI,,,SOURIA ,91,,,,
8499,GEOVERA INSURANCE COMPANY,,,,,,,,
8500,HALIM ABID,,,,,,,,
8501,NASIR KHALID,,,,,,,,
8502,PMI INSURANCE CO.,,,KOREA NATIONAL INSURANCE CORPORATION; KOREA NATIONAL INSURANCE COMPANY; KOREA FOREIGN INSURANCE COMPANY; ,88,,,PATRIOT INSURANCE BROKERS CO. LTD ,86
8503,BAHA AL DIN GULER,,,,,,,,
8504,ABDUL WALI SALAM,,,,,,,,
8505,PARVEZ MOSTAFA,,,,,,,,
8506,PLANET EXPRESS ,,,,,,,,
8507,QUADIR HAI,,,,,,,,
8508,GIACOBO JONES,,,,,,,,
8509,MARCOS WILLIAMS,,,,,,,,
8510,ASMAT ATTAR,,,,,,,,
8511,FIRYAL JAMAIL,,,,,,,,
8512,SHURAYM GHANEM,,,,,,,,
8513,RIMSHA SHARIFF,,,,,,,,
8514,RABEE ABU,,,,,,,,
8515,TIME INSURANCE COMPANY,MELLAT INSURANCE COMPANY ,87,TRUST LIFE INSURANCE COMPANY S.A.L.; TRUST LIFE INSURANCE CO SAL; ,91,MELLAT INSURANCE COMPANY ,87,IRAN INSURANCE COMPANY; BIMEH IRAN; ,87
8516,AHMAR SHARIFI,,,,,,,,
8517,MARCEL LOPEZ,,,,,,,,
8518,HIDAYAH ANSARI,,,SARIR ,89,,,,
8519,IMTIAZ HAI,,,,,,,,
8520,SHAKIRAH SHARIFF,,,,,,,,
8521,MUZAKKIR BASA,,,,,,,,
8522,MARK KING,,,,,,,,
8523,MUJTABA HASEN,,,,,,,,
8524,AFRAZ RASUL,,,,,,,,
8525,KEANE HUGHES,,,,,,,,
8526,FAQEEH ISLAM,,,,,,,,
8527,A'SHADIEEYAH MASOOD,,,,,,,,
8528,AJWA SAEED,,,,,,,,
8529,SUHAIB KABIR,,,,,,,,
8530,THORPE LAW,,,,,,,,
8531,AJRADAH MUHAMMED,,,,,,,,
8532,SAJJAD SESAY,,,,,,,,
8533,NUHAA SEMAAN,,,,,,,,
8534,TAMMAM SULTANA,,,,,,,,
8535,ALLSTATE FIRE & CAS INS CO,,,,,,,,
8536,RAIQAH DAJANI,,,,,,,,
8537,ABBUD ASHRAF,,,,,,,,
8538,ADLER EVANS,,,,,,,,
8539,ABDUL RAFI ALY,,,"AZHAR, ABDUL RAUF; ALVI, ABDUL RAUF; AZHAR, ABDUR RAUF; ",86,,,,
8540,DEB BROWN,,,,,,,,
8541,NUR-UL-QIBLATAYN SEMAAN,,,,,,,,
8542,CULDEE FELL RAILWAY ,,,,,,,,
8543,HANSON MARSHALL,,,,,,,,
8544,RADDY JONES,,,,,,,,
8545,BERKLEY LIFE AND HEALTH INSURANCE CO,,,,,,,,
8546,STEPHEN SMITH,,,,,,,,
8547,RUBADAH RASHEED,,,,,,,,
8548,JENELLE CLARKE,,,,,,,,
8549,TALHAH SHARIF,,,,,,,,
8550,FABER PHILLIPS,,,,,,,,
8551,BRENDA SMITH,,,,,,,,
8552,ABDUL BARR MOUSTAFA,,,,,,,,
8553,KHURRAM TABET,,,,,,,,
8554,ORBADIAH JONES,,,,,,,,
8555,KHURRAM BARAKAT,,,,,,,,
8556,DABIR AZIMI,,,,,,,,
8557,SHAMEEM SABIR,,,,,,,,
8558,KANZA SABER,,,,,,,,
8559,NUAIM DOUD,,,,,,,,
8560,SHABAN YOUSSEF,,,,,,,,
8561,JAWL OMER,,,,,,,,
8562,JAIME THOMPSON,,,,,,,,
8563,SHADOW PATERSON,,,,,,,,
8564,GENERAL SERVICES CORPORATION,,,,,,,,
8565,SALAR LAHAM,,,HAMD ,86,,,,
8566,SABAHAT MOHIUDDIN,,,,,,,,
8567,ABDUL-AALEE SALAHUDDIN,,,,,,,,
8568,JAWHAR SAMAD,,,,,,,,
8569,MURTADAA KHALIL,,,,,,,,
8570,AYRA MATTAR,,,,,,,,
8571,MADEL PATERSON,,,,,,,,
8572,FRANCKLYN WILLIAMS,,,,,,,,
8573,OSBERT WILLIAMS,,,,,,,,
8574,MITCHELL RODRIGUEZ,,,,,,,,
8575,KADEEN KADER,,,,,,,,
8576,WAIL HARROUN,,,,,,,,
8577,MOHID JAMIL,,,,,,,,
8578,JOHNATHAN GRIFFITHS,,,,,,,,
8579,HASHIR NASSIF,,,,,,,,
8580,SALAAHDDINN JALIL,,,,,,,,
8581,FARID AIDER,,,,,,,,
8582,SANDOR JONES,,,,,,,,
8583,NABIL JAMAIL,,,,,,,,
8584,MUTAHHARAH ALLEE,,,,,,,,
8585,FUROZH SABIR,,,,,,,,
8586,CHARLES TOWNSEND AGENCY,,,,,,,,
8587,AMBAR HOSSEINI,,,"KHAMENEI, MOJTABA; KHAMENEI, SAYYED MOJTABA HOSSEINI; ",86,,,,
